	annotation network number	LQ-01-61-02_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
1239	2031.0	0.0012673047754687902	4.55	441.3723	{10109, 10998}	{'[M+ACN+NH4]+', '[M+K]+'}	382.3112	annotated	not interesting
10048	6017x	0.00041746864484800203	4.55	310.7086	{6017}	{nan}	0.0	non anotated	not interesting
1242	2035.0	0.00153744232166916	4.56	459.3831	{11785, 10844}	{'[M+ACN+NH4]+', '[M+K]+'}	400.3221	annotated	not interesting
1245	2039.0	0.003901362904859053	4.56	471.3469	{1130, 12221}	{'[M-2H2O+H]+', '[2M+Na]+'}	224.1782	annotated	not interesting
9295	5108x	0.0005224823106216352	4.56	296.1769	{5108}	{nan}	0.0	non anotated	not interesting
5674	14824x	0.00023084188256528688	4.57	590.3902	{14824}	{nan}	0.0	non anotated	not interesting
1252	2050.0	0.00021268780297277213	4.57	336.252	{7461, 6605}	{'[M+NH4]+', '[M+H]+'}	318.2184	non anotated	not interesting
1251	2048.0	0.00018518883424333026	4.57	305.1828	{5424, 5709}	{'[M+H]+', '[M-H2O+Na]+'}	300.2065	annotated	not interesting
5348	14363x	0.000878832054087594	4.57	554.1947	{14363}	{nan}	0.0	non anotated	not interesting
1246	2041.0	0.0002654578384176516	4.57	293.2102	{3290, 4957, 3895}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	270.2201	annotated	not interesting
4642	13320x	0.0003661704045337594	4.57	502.1893	{13320}	{nan}	0.0	non anotated	not interesting
1261	2062.0	0.005839917719886398	4.58	557.455	{7658, 4245, 14423}	{'[M+HFA+K]+', '[2M-H+2Na]+', '[M+Na]+'}	256.2415	non anotated	not interesting
1258	2058.0	0.00027170707028592307	4.58	327.3052	{7028, 1567}	{'[M+NH4]+', '[2M-CO2+H]+'}	185.1448	annotated	not interesting
1262	2064.0	0.0001360152473639709	4.58	188.6116	{1107, 446}	{'[M+NH4]+', '[M-H2O+H]+'}	170.5767	non anotated	not interesting
1269	2077.0	0.0009521419152274533	4.59	441.3367	{10209, 10981, 9452, 10968, 10073}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+', '[M-H2O+Na]+'}	418.3465	non anotated	not interesting
10010	5974x	6.039176362988251e-05	4.59	309.7013	{5974}	{nan}	0.0	non anotated	not interesting
10239	6253x	0.00022256950015805748	4.59	314.6715	{6253}	{nan}	0.0	non anotated	not interesting
5155	14085x	0.0003666760247168734	4.59	538.1817	{14085}	{nan}	0.0	non anotated	not interesting
1263	2066.0	0.00014542223384305915	4.59	353.23	{8120, 7244}	{'[M+Na]+', '[M+H]+'}	330.2407	non anotated	not interesting
4513	13146x	6.15221521070701e-05	4.59	497.2898	{13146}	{nan}	0.0	non anotated	not interesting
1274	2084.0	8.195471875649906e-05	4.6	491.2748	{12945, 12100}	{'[M+Na]+', '[M+H]+'}	468.2863	non anotated	not interesting
4134	12550x	0.0016405417851176583	4.61	481.2946	{12550}	{nan}	0.0	non anotated	not interesting
1277	2088.0	0.00010561680141084096	4.61	435.3265	{10707}	{'[M+ACN+H]+'}	393.2925	non anotated	not interesting
12888	9623x	0.00021961513019839424	4.62	407.3312	{9623}	{nan}	0.0	non anotated	not interesting
2842	10753x	0.0003125332417778242	4.62	437.2689	{10753}	{nan}	0.0	non anotated	not interesting
3054	11038x	0.00030036966036077283	4.62	442.3401	{11038}	{nan}	0.0	non anotated	not interesting
1291	2104.0	0.000670319908573415	4.62	431.3158	{10307, 10591}	{'[2M+HFA+2H]2+', '[M+NH4]+'}	407.3068	non anotated	not interesting
1297	2116.0	0.00015430414016700817	4.63	288.1797	{4668, 3078}	{'[M+Na]+', '[M-2H2O+NH4]+'}	265.1917	non anotated	not interesting
7299	2548x	3.419118340717408e-05	4.63	229.1952	{2548}	{nan}	0.0	non anotated	not interesting
3109	11101x	0.0008577857290884662	4.63	443.352	{11101}	{nan}	0.0	non anotated	not interesting
5231	14196x	0.0019147480081193977	4.63	545.1896	{14196}	{nan}	0.0	non anotated	not interesting
10979	7162x	0.00023594287770624075	4.63	330.2642	{7162}	{nan}	0.0	non anotated	not interesting
10839	6990x	9.294882430068689e-05	4.63	327.1594	{6990}	{nan}	0.0	non anotated	not interesting
1305	2125.0	0.0014425229119878963	4.64	459.3464	{11751, 11467, 3887}	{'[2M-H+2Na]+', '[2M+K]+', '[M+HFA+NH4]+'}	207.1872	annotated	not interesting
8487	4094x	0.00018103345936287238	4.64	275.6639	{4094}	{nan}	0.0	non anotated	not interesting
9298	5111x	0.0006956602374674386	4.64	296.1771	{5111}	{nan}	0.0	non anotated	not interesting
1304	2124.0	0.0002603450588685551	4.64	485.326	{12720, 2270}	{'[M-CO2+Na]+', '[2M+H]+'}	242.1567	non anotated	not interesting
4818	13592x	0.00012929378307355928	4.65	513.284	{13592}	{nan}	0.0	non anotated	not interesting
3095	11084x	0.00026348971666911457	4.65	443.3159	{11084}	{nan}	0.0	non anotated	not interesting
1312	2134.0	0.00017112992020618947	4.65	327.2312	{6754, 7011, 4629, 4630, 3802}	{'[2M-2H2O+2H]2+', '[M-2H2O+H]+', '[M+Na]+', '[M+NH4]+', '[M-H2O+H]+'}	304.2407	annotated	not interesting
2340	10124x	0.0001170435266020181	4.65	421.3468	{10124}	{nan}	0.0	annotated	not interesting
10439	6496x	0.0002503679142567504	4.65	317.6985	{6496}	{nan}	0.0	non anotated	not interesting
10361	6399x	0.00040805009792732025	4.65	316.6905	{6399}	{nan}	0.0	non anotated	not interesting
1319	2146.0	0.000286389835819488	4.66	457.2218	{11641, 1142}	{'[2M+ACN+K]+', '[M+H]+'}	188.6142	non anotated	not interesting
1317	2142.0	0.00011168326401619994	4.66	491.3132	{12768, 2082, 12950, 2712, 11384}	{'[M-2H2O+2H]2+', '[M+2H]2+', '[2M-2H2O+2H]2+', '[M+Na]+', '[M+NH4]+'}	468.324	annotated	not interesting
4298	12798x	0.00019225799299572754	4.66	487.3052	{12798}	{nan}	0.0	non anotated	not interesting
5429	14491x	0.0007778539515563932	4.66	563.1894	{14491}	{nan}	0.0	non anotated	not interesting
7675	3011x	6.768967386154702e-05	4.66	245.2264	{3011}	{nan}	0.0	non anotated	not interesting
5403	14449x	0.00033338955104494705	4.66	560.1947	{14449}	{nan}	0.0	non anotated	not interesting
1323	2154.0	0.002576970625891468	4.67	515.3006	{13652, 12398}	{'[M-CO2+Na]+', '[M+NH4]+'}	497.266	non anotated	specific non annotated
1321	2151.0	0.00023055235870484504	4.67	337.205	{1320, 7503}	{'[M+NH4]+', '[2M-H2O+H]+'}	177.1041	non anotated	not interesting
1320	2150.0	0.004747519411598803	4.67	493.3284	{13017, 12220, 12845}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	470.3397	annotated	not interesting
1325	2156.0	0.000182734851603485	4.67	313.2369	{6183, 5703}	{'[M+HFA+H]+', '[M+K]+'}	266.2217	non anotated	not interesting
8210	374x	5.484600022651132e-05	4.67	149.1325	{374}	{nan}	0.0	annotated	not interesting
3530	11673x	0.00024635782459284306	4.67	457.3314	{11673}	{nan}	0.0	non anotated	not interesting
4617	13290x	6.63654161718234e-05	4.67	501.3208	{13290}	{nan}	0.0	non anotated	not interesting
3773	12017x	0.00010710802511632313	4.67	467.2795	{12017}	{nan}	0.0	non anotated	not interesting
3704	1192x	0.0002751668092512621	4.68	191.1795	{1192}	{nan}	0.0	annotated	not interesting
11262	7544x	0.0002656885658260994	4.68	338.6675	{7544}	{nan}	0.0	non anotated	not interesting
3467	11575x	0.0012569226700322336	4.68	455.3518	{11575}	{nan}	0.0	annotated	not interesting
4108	12515x	0.00019765625663480132	4.68	480.176	{12515}	{nan}	0.0	non anotated	not interesting
12370	897x	0.00022590978332007514	4.68	179.143	{897}	{nan}	0.0	non anotated	not interesting
1331	2170.0	0.0006084513890584911	4.68	537.2825	{14076}	{'[M+Na]+'}	514.2933	non anotated	not interesting
3778	12025x	0.00016295772619962553	4.69	467.3152	{12025}	{nan}	0.0	non anotated	not interesting
3456	11562x	9.692621275528481e-05	4.69	455.3157	{11562}	{nan}	0.0	non anotated	not interesting
1334	2174.0	0.008442262499900235	4.69	611.4278	{6441, 3469, 5070, 15055, 7325, 4158}	{'[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[2M+Na]+', '[M-H2O+H]+', '[M+K]+'}	294.2195	annotated	not interesting
1338	2179.0	8.281377280606176e-05	4.69	495.2741	{13066, 4060}	{'[M+HFA+H]+', '[2M+K]+'}	228.1533	non anotated	not interesting
1339	2181.0	0.00042270196863598554	4.69	318.2125	{5129, 6538, 4199}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	295.2231	non anotated	not interesting
8062	3553x	0.00024654304702206875	4.69	262.1437	{3553}	{nan}	0.0	non anotated	not interesting
1342	2184.0	0.005622224327336285	4.69	321.2414	{6711, 5319, 6376, 5323, 4342, 4343, 3611}	{'[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	298.2512	annotated	not interesting
4893	1369x	0.0002829620173202546	4.69	196.609	{1369}	{nan}	0.0	non anotated	not interesting
1341	2183.0	0.00019375314762811767	4.69	213.1484	{1954, 1746}	{'[2M+HFA+2H]2+', '[M+NH4]+'}	189.1395	non anotated	not interesting
1365	2222.0	0.00011658306602914869	4.7	161.096	{532}	{'[M-H2O+H]+'}	178.1002	non anotated	not interesting
9044	4795x	4.4254663983927e-05	4.7	290.1952	{4795}	{nan}	0.0	non anotated	not interesting
2588	10436x	0.002335968176390125	4.7	427.3572	{10436}	{nan}	0.0	non anotated	specific non annotated
1344	2188.0	0.00011463771770167594	4.7	477.2625	{10056, 12432}	{'[M+Na]+', '[M-2H2O+H]+'}	454.2732	non anotated	not interesting
4131	12548x	0.000708984614483718	4.7	481.2942	{12548}	{nan}	0.0	non anotated	not interesting
6565	1656x	0.00010982491518074138	4.71	205.1951	{1656}	{nan}	0.0	annotated	not interesting
1347	2193.0	0.0006688141416942606	4.71	500.207	{13252, 12487}	{'[M+NH4]+', '[M+K]+'}	461.2447	non anotated	not interesting
1351	2197.0	0.00021775735907104355	4.72	313.1804	{6172, 3221}	{'[M+HFA+K]+', '[M+Na]+'}	228.2116	annotated	not interesting
10045	6014x	0.0006782227043117736	4.72	310.7084	{6014}	{nan}	0.0	non anotated	not interesting
11987	848x	0.00031967574434217834	4.72	177.1638	{848}	{nan}	0.0	non anotated	not interesting
5249	14232x	0.00017569773890591255	4.72	546.1966	{14232}	{nan}	0.0	non anotated	not interesting
1350	2196.0	0.0001385482608916032	4.72	289.1876	{132, 4735}	{'[M+Na]+', '[2M+HFA+K]+'}	102.1081	non anotated	not interesting
2930	10866x	0.00027591837400928876	4.72	439.3215	{10866}	{nan}	0.0	non anotated	not interesting
6870	2015x	5.4683674713923666e-05	4.72	215.1032	{2015}	{nan}	0.0	non anotated	not interesting
3540	11684x	0.003969525344894796	4.72	457.3672	{11684}	{nan}	0.0	annotated	not interesting
9581	5466x	8.320551960441855e-05	4.73	301.7126	{5466}	{nan}	0.0	non anotated	not interesting
10496	6564x	0.00027036442222143196	4.73	318.7066	{6564}	{nan}	0.0	non anotated	not interesting
1355	2203.0	0.0013956069435066268	4.73	497.3607	{12384, 13166, 13168, 12977, 10876}	{'[M+Na]+', '[M-2H2O+H]+', '[M+NH4]+', '[M+H]+'}	474.371	annotated	not interesting
1356	2205.0	0.0013676496387468138	4.73	301.2161	{5423, 4247}	{'[M+Na]+', '[M+H]+'}	278.2258	non anotated	not interesting
1357	2207.0	9.853798907223523e-05	4.73	281.1725	{3465, 4315}	{'[M+Na]+', '[M+H]+'}	258.1833	non anotated	not interesting
1364	2220.0	0.0013584324733372157	4.74	497.2895	{10840, 13144}	{'[M+Na]+', '[M-2H2O+H]+'}	474.2991	non anotated	not interesting
10001	5964x	0.0003313978604801248	4.74	309.7007	{5964}	{nan}	0.0	non anotated	not interesting
2969	10926x	0.00046211072491262207	4.74	440.3601	{10926}	{nan}	0.0	non anotated	not interesting
9468	5328x	7.688718882289583e-05	4.75	299.2735	{5328}	{nan}	0.0	non anotated	not interesting
1363	2219.0	0.00019240928553934187	4.75	298.193	{5238}	{'[M+ACN+NH4]+'}	239.1344	non anotated	not interesting
1372	2236.0	0.00025977976311241334	4.75	425.3776	{10336, 2086}	{'[2M+H]+', '[M-H2O+Na]+'}	212.1826	annotated	not interesting
1367	2227.0	0.00016811668890702735	4.75	455.28	{10584, 11555}	{'[M+NH4]+', '[M+ACN+H]+'}	413.2456	non anotated	not interesting
10023	5988x	0.00011938182319326043	4.75	310.156	{5988}	{nan}	0.0	non anotated	not interesting
7021	2193x	0.00018245899598197236	4.75	219.1743	{2193}	{nan}	0.0	annotated	not interesting
11932	8414x	9.707721853799054e-05	4.75	361.3104	{8414}	{nan}	0.0	non anotated	not interesting
1374	2242.0	0.000445614144303393	4.76	233.1899	{2658, 1847}	{'[M+NH4]+', '[M+ACN+H]+'}	191.1561	annotated	not interesting
9788	5698x	0.0005003119665865237	4.76	305.1822	{5698}	{nan}	0.0	non anotated	not interesting
4570	13221x	0.0013011822277899149	4.76	499.3048	{13221}	{nan}	0.0	non anotated	not interesting
12978	9726x	0.00037513716696891655	4.77	409.3468	{9726}	{nan}	0.0	non anotated	not interesting
3766	12008x	0.0008538368848565753	4.77	467.2789	{12008}	{nan}	0.0	non anotated	not interesting
1378	2249.0	0.0010764742866487618	4.77	718.2826	{7600, 15521, 15452, 15600}	{'[M-H2O+2H]2+', '[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	695.2933	non anotated	not interesting
6259	1575x	6.692780245597255e-05	4.77	203.1795	{1575}	{nan}	0.0	annotated	not interesting
6533	16130x	0.0002950935108195748	4.77	1167.3818	{16130}	{nan}	0.0	non anotated	not interesting
5619	14754x	0.01907477467855917	4.77	584.194	{14754}	{nan}	0.0	non anotated	not interesting
4886	1368x	0.00015110089522898652	4.78	196.609	{1368}	{nan}	0.0	non anotated	not interesting
10358	6396x	0.0005968172268868241	4.78	316.6903	{6396}	{nan}	0.0	non anotated	not interesting
1380	2253.0	0.00015820582583487533	4.78	208.117	{1773}	{'[M+HFA+H]+'}	161.1057	non anotated	not interesting
1389	2266.0	0.005986632136060321	4.78	333.1832	{5314, 6440, 5068, 3472, 4156, 7326}	{'[M-H2O+Na]+', '[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[M-H2O+H]+', '[M+K]+'}	294.2202	annotated	not interesting
4311	12810x	0.0004732696384397452	4.78	487.3414	{12810}	{nan}	0.0	non anotated	not interesting
10282	6309x	0.00021136442440408224	4.79	315.253	{6309}	{nan}	0.0	annotated	not interesting
1392	2270.0	0.0006841565201120145	4.79	255.2317	{1497, 3335}	{'[M+HFA+K]+', '[2M+Na]+'}	116.1214	annotated	not interesting
1395	2276.0	0.007328135668691339	4.79	421.2738	{1528, 9481, 4267, 10110}	{'[M+ACN+K]+', '[2M-H2O+K]+', '[2M-2H2O+K]+', '[M+H]+'}	200.1583	annotated	not interesting
1396	2277.0	0.0005264462882941781	4.79	327.3054	{1185, 7030}	{'[M+HFA+H]+', '[2M+K]+'}	144.1689	annotated	not interesting
4250	12718x	0.00027332844158101306	4.79	485.3258	{12718}	{nan}	0.0	non anotated	not interesting
9368	5207x	0.00011321100264176168	4.79	297.2435	{5207}	{nan}	0.0	non anotated	not interesting
4854	13650x	0.00042558167610214125	4.79	515.3004	{13650}	{nan}	0.0	non anotated	not interesting
4257	1272x	0.00015597392591331288	4.79	193.1587	{1272}	{nan}	0.0	non anotated	not interesting
9293	5106x	0.00034658712531783747	4.79	296.1769	{5106}	{nan}	0.0	non anotated	not interesting
10440	6497x	0.00010991429039269197	4.8	317.6983	{6497}	{nan}	0.0	non anotated	not interesting
5230	14195x	0.00010027356656218804	4.8	545.1891	{14195}	{nan}	0.0	non anotated	not interesting
5513	14596x	0.00015731835315132463	4.8	570.1957	{14596}	{nan}	0.0	non anotated	not interesting
1401	2283.0	0.00022171796677962382	4.8	503.336	{13344, 11198}	{'[M+Na]+', '[M-2H2O+H]+'}	480.346	non anotated	not interesting
1407	2292.0	0.00041835182658365	4.8	473.3622	{12298, 3142}	{'[M+NH4]+', '[M+ACN+2H]2+'}	455.3284	annotated	not interesting
1398	2279.0	0.001605030632875518	4.8	437.3415	{10770, 3077}	{'[2M-CO2+Na]+', '[M+NH4]+'}	229.1714	annotated	not interesting
3920	12214x	0.0018038568112231355	4.81	471.3465	{12214}	{nan}	0.0	non anotated	not interesting
1412	2300.0	0.003036330204323391	4.81	453.3363	{11464, 3893, 3158}	{'[2M+K]+', '[M+ACN+H]+', '[M+HFA+NH4]+'}	207.1872	annotated	not interesting
3466	11574x	0.0011045017117767416	4.81	455.3517	{11574}	{nan}	0.0	annotated	not interesting
4242	12707x	0.0003186077588063684	4.81	485.2894	{12707}	{nan}	0.0	non anotated	not interesting
9999	5961x	0.001174521399653506	4.81	309.7002	{5961}	{nan}	0.0	non anotated	not interesting
9346	5168x	0.00013933795229160458	4.81	297.185	{5168}	{nan}	0.0	non anotated	not interesting
1423	2312.0	0.00032873883332488855	4.84	355.1907	{1795, 7492, 8180}	{'[M+Na]+', '[2M-2H2O+H]+', '[2M-H2O+H]+'}	186.0978	non anotated	not interesting
7126	2333x	0.0002576132949135042	4.84	223.0964	{2333}	{nan}	0.0	non anotated	not interesting
10726	6849x	0.00039166830540735253	4.84	324.2171	{6849}	{nan}	0.0	non anotated	not interesting
5493	14577x	0.00019219099978666664	4.84	569.1889	{14577}	{nan}	0.0	non anotated	not interesting
1420	2309.0	0.00031651967889963353	4.84	579.2924	{14713, 6421}	{'[2M+Na]+', '[M+K]+'}	278.1518	non anotated	not interesting
7300	2549x	0.00047370325442390606	4.84	229.1953	{2549}	{nan}	0.0	non anotated	not interesting
11029	7229x	0.00013661794134751658	4.84	331.2221	{7229}	{nan}	0.0	non anotated	not interesting
1419	2308.0	0.00019060820725294017	4.84	273.1851	{3997}	{'[M+NH4]+'}	255.1501	annotated	not interesting
1397	2278.0	0.0002076029041193168	4.84	302.0698	{5480}	{'[M+HFA+K]+'}	217.1	non anotated	not interesting
5611	1473x	0.00021515447007324694	4.84	200.0831	{1473}	{nan}	0.0	non anotated	not interesting
12280	8854x	0.0001515208764645433	4.84	378.2639	{8854}	{nan}	0.0	non anotated	not interesting
4601	13274x	7.829470764709498e-05	4.85	501.285	{13274}	{nan}	0.0	non anotated	not interesting
4290	12785x	0.0002706722904074443	4.85	487.1842	{12785}	{nan}	0.0	non anotated	not interesting
8987	4736x	0.000874353685953053	4.85	289.1877	{4736}	{nan}	0.0	non anotated	not interesting
8659	4324x	0.0007826302370641029	4.85	281.1996	{4324}	{nan}	0.0	non anotated	not interesting
1442	2335.0	0.0004771426061538438	4.85	425.3416	{10313}	{'[2M+H]+'}	212.1669	non anotated	not interesting
2427	10231x	0.0017261644061414118	4.86	423.3622	{10231}	{nan}	0.0	annotated	not interesting
2506	10335x	0.00038673459444024563	4.86	425.3776	{10335}	{nan}	0.0	annotated	not interesting
10392	6437x	8.62192888419275e-05	4.86	317.1916	{6437}	{nan}	0.0	non anotated	not interesting
4903	1370x	4.448911719104157e-05	4.86	196.609	{1370}	{nan}	0.0	non anotated	not interesting
1433	2324.0	0.00327237148079105	4.86	317.209	{4161, 6442, 5071}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	294.2197	annotated	not interesting
4596	13267x	0.0001659967429559651	4.86	501.1813	{13267}	{nan}	0.0	non anotated	not interesting
1459	2358.0	0.019771226920352186	4.87	439.3571	{10875}	{'[2M+Na]+'}	208.1834	annotated	specific annotated
9394	5233x	0.001952563190070773	4.87	298.1929	{5233}	{nan}	0.0	non anotated	not interesting
1445	2339.0	0.00034090756387942313	4.87	429.3001	{1577, 10521}	{'[2M+Na]+', '[M-H2O+NH4]+'}	203.1559	annotated	not interesting
9898	5836x	0.0002453981174643542	4.87	307.6822	{5836}	{nan}	0.0	non anotated	not interesting
6566	1658x	0.00010834361298406845	4.88	205.1952	{1658}	{nan}	0.0	annotated	not interesting
4323	12832x	0.00013971393351942316	4.88	487.3783	{12832}	{nan}	0.0	non anotated	not interesting
1456	2354.0	0.00574601210420865	4.88	497.3597	{12377, 11689, 13164}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	474.3705	annotated	specific annotated
10046	6015x	8.170115513262743e-05	4.88	310.7084	{6015}	{nan}	0.0	non anotated	not interesting
1458	2356.0	0.00018666509614607648	4.88	413.3055	{9624, 9881}	{'[2M+HFA+2H]2+', '[M+NH4]+'}	389.2965	non anotated	not interesting
1460	2359.0	0.000120464866816491	4.89	318.1543	{6524, 5061, 4151}	{'[M+Na]+', '[M-2H2O+NH4]+', '[M-H2O+NH4]+'}	295.1669	non anotated	not interesting
10953	7134x	0.00038276163717428677	4.89	329.6622	{7134}	{nan}	0.0	non anotated	not interesting
3969	12299x	0.001101135724790214	4.89	473.3622	{12299}	{nan}	0.0	annotated	not interesting
13055	9821x	0.0009264821723578412	4.89	411.3624	{9821}	{nan}	0.0	non anotated	not interesting
3389	11471x	0.0004607032102747136	4.89	453.3366	{11471}	{nan}	0.0	annotated	not interesting
1467	2370.0	0.00020863063009807255	4.9	561.4881	{3010, 14469, 5255, 4340, 3613}	{'[2M-2H2O+2H]2+', '[2M+2H]2+', '[M-2H2O+H]+', '[2M+H]+', '[M+NH4]+'}	280.2404	annotated	not interesting
12230	8794x	0.00016085913870339234	4.9	375.253	{8794}	{nan}	0.0	non anotated	not interesting
1434	2325.0	0.000965130258694316	4.9	191.1796	{1197}	{'[M-2H2O+H]+'}	226.1945	annotated	not interesting
1469	2373.0	0.0027290139807315196	4.9	993.5727	{13738, 13739, 13148, 16107}	{'[M+Na]+', '[M+H]+', '[2M+H]+'}	496.2827	non anotated	not interesting
8232	377x	5.3262690685891224e-05	4.9	149.1326	{377}	{nan}	0.0	non anotated	not interesting
5561	14665x	0.0008654002149906676	4.91	576.1978	{14665}	{nan}	0.0	non anotated	not interesting
1471	2378.0	0.00230683138424339	4.91	421.347	{10128, 3801}	{'[M+ACN+NH4]+', '[2M+H]+'}	210.168	annotated	specific annotated
1495	2408.0	9.3528650671629e-05	4.91	121.1012	{87}	{'[M-2H2O+NH4]+'}	139.0861	non anotated	not interesting
5494	14578x	0.0007614508089541777	4.91	569.1898	{14578}	{nan}	0.0	non anotated	not interesting
5678	14830x	0.00038412105133277827	4.91	591.2032	{14830}	{nan}	0.0	non anotated	not interesting
12564	9223x	0.00031035199597296713	4.92	393.3522	{9223}	{nan}	0.0	non anotated	not interesting
4247	12712x	8.969875779503784e-05	4.92	485.2897	{12712}	{nan}	0.0	non anotated	not interesting
1479	2387.0	6.713935246701315e-05	4.92	255.232	{3341}	{'[2M+Na]+'}	116.1215	annotated	not interesting
1478	2386.0	8.064076771432328e-05	4.92	217.1955	{2113, 2114, 957}	{'[M+Na]+', '[M+ACN+NH4]+'}	158.1344	non anotated	not interesting
1475	2383.0	6.240919150953988e-05	4.92	541.2583	{13072, 14147}	{'[M+ACN+Na]+', '[M+NH4]+'}	477.2417	non anotated	not interesting
6653	1754x	0.00024918450222235697	4.92	207.1746	{1754}	{nan}	0.0	non anotated	not interesting
1470	2376.0	0.0007223236435172262	4.92	339.1597	{2202, 7565}	{'[M+HFA+K]+', '[M-2H2O+H]+'}	254.1902	annotated	not interesting
1487	2397.0	0.000430985842411013	4.93	499.3054	{13228, 1342}	{'[2M+Na]+', '[M-CO2+H]+'}	238.1576	annotated	not interesting
12980	9728x	7.986994601936731e-05	4.93	409.347	{9728}	{nan}	0.0	non anotated	not interesting
10436	6493x	9.343357582497639e-05	4.93	317.698	{6493}	{nan}	0.0	non anotated	not interesting
1481	2389.0	0.005926899629479923	4.93	499.3761	{11778, 12458, 11790, 13237, 13046, 11000, 13241, 11007}	{'[2M-2H2O+2H]2+', '[M-2H2O+H]+', '[M+Na]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	476.3866	annotated	not interesting
5632	14770x	0.0017946236541833051	4.93	585.2029	{14770}	{nan}	0.0	non anotated	not interesting
9356	5179x	8.289228040751918e-05	4.94	297.1854	{5179}	{nan}	0.0	non anotated	not interesting
4618	13291x	0.00010132062483110458	4.96	501.3208	{13291}	{nan}	0.0	non anotated	not interesting
10993	7180x	0.0001286021576248705	4.97	330.6699	{7180}	{nan}	0.0	non anotated	not interesting
4602	13275x	0.00016497494476475107	4.97	501.2857	{13275}	{nan}	0.0	non anotated	not interesting
3904	12199x	0.00026623069046356637	4.97	471.2756	{12199}	{nan}	0.0	non anotated	not interesting
8365	3944x	0.0003558902352742092	4.97	272.2586	{3944}	{nan}	0.0	non anotated	not interesting
1513	2438.0	0.0006800371682624865	4.97	506.3854	{11104, 11963, 13423}	{'[M+Na]+', '[M+H]+', '[M+HFA+NH4]+'}	442.3457	non anotated	not interesting
1514	2439.0	0.0001170032335546388	4.97	279.1749	{1664, 4227}	{'[M-2H2O+H]+', '[M+K]+'}	240.2104	annotated	not interesting
1519	2449.0	0.00047912766144800675	4.98	504.3694	{12803, 12116, 13368, 12826, 13373}	{'[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	486.3349	annotated	not interesting
1522	2452.0	0.0002197205828595355	4.98	461.3631	{11840, 10780}	{'[M+HFA+H]+', '[M+Na]+'}	414.3515	annotated	not interesting
3676	11886x	0.00010797521522173847	4.98	463.2855	{11886}	{nan}	0.0	non anotated	not interesting
10621	6725x	0.0009028092848873655	4.99	321.6649	{6725}	{nan}	0.0	non anotated	not interesting
1532	2470.0	0.00016349299787932008	4.99	513.2854	{13595}	{'[M+Na]+'}	490.2953	non anotated	not interesting
10501	6569x	0.00013572336034246458	4.99	318.7071	{6569}	{nan}	0.0	non anotated	not interesting
11315	7613x	0.00016207106984274906	4.99	340.1592	{7613}	{nan}	0.0	non anotated	not interesting
1549	2495.0	9.413242471815898e-05	4.99	285.2217	{4529}	{'[M+ACN+H]+'}	243.1879	annotated	not interesting
2409	10212x	0.00012295618070309002	4.99	423.3268	{10212}	{nan}	0.0	non anotated	not interesting
1531	2469.0	0.015970634938500716	4.99	983.5664	{12555, 16085, 16102}	{'[2M+Na]+', '[M+H]+', '[2M+H]+'}	480.2884	non anotated	not interesting
1533	2472.0	7.147143067525081e-05	5.0	483.3463	{12647}	{'[M+Na]+'}	460.3564	non anotated	not interesting
6919	2068x	0.00012366887993884448	5.0	217.0865	{2068}	{nan}	0.0	non anotated	not interesting
1534	2473.0	0.00014531330656068932	5.0	532.3283	{13992, 13153, 12491}	{'[M+NH4]+', '[M-2H2O+H]+', '[M-H2O+H]+'}	514.294	non anotated	not interesting
1535	2474.0	0.0009087930012719975	5.0	489.3573	{5585, 12891}	{'[M+ACN+NH4]+', '[2M+H]+'}	244.1734	annotated	not interesting
1540	2484.0	0.00022355399012711626	5.0	485.3261	{12722, 2734}	{'[M+Na]+', '[2M+ACN+NH4]+'}	213.1284	non anotated	not interesting
10202	6213x	0.00014502177328074183	5.0	313.6762	{6213}	{nan}	0.0	non anotated	not interesting
11459	7790x	0.00010297043569163574	5.01	344.1901	{7790}	{nan}	0.0	non anotated	not interesting
10805	6944x	0.0008182781972842541	5.01	325.6961	{6944}	{nan}	0.0	non anotated	not interesting
10460	6518x	0.00013330455928913106	5.01	317.7079	{6518}	{nan}	0.0	non anotated	not interesting
9792	5701x	9.027466789108919e-05	5.01	305.1824	{5701}	{nan}	0.0	non anotated	not interesting
3017	10988x	0.0005143794311222902	5.02	441.3369	{10988}	{nan}	0.0	non anotated	not interesting
10024	5989x	0.00013023337507553825	5.02	310.1565	{5989}	{nan}	0.0	non anotated	not interesting
