	annotation network number	LQ-01-61-74_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
1001	1650.0	0.0005023557583359478	4.2	445.1552	{11177, 10820}	{'[M+NH4]+', '[2M+HFA+2H]2+'}	421.1432	non anotated	not interesting
1016	1671.0	0.004288425230727235	4.2	287.2218	{3793, 4625}	{'[2M-H2O+K]+', '[2M+K]+'}	124.1287	non anotated	not interesting
11680	8077x	0.00025793601662537583	4.2	352.2061	{8077}	{nan}	0.0	non anotated	not interesting
6456	1600x	0.0002458341901981362	4.2	204.1145	{1600}	{nan}	0.0	non anotated	not interesting
1009	1661.0	0.00032185458109930696	4.2	366.1952	{8409, 1005, 8535}	{'[M+H+Na]2+', '[M+NH4]+', '[M+Na]+'}	343.2052	non anotated	not interesting
9893	5831x	0.00041202077744909455	4.21	307.6477	{5831}	{nan}	0.0	non anotated	not interesting
3365	11438x	0.004973511312618639	4.21	453.2632	{11438}	{nan}	0.0	annotated	not interesting
1012	1667.0	6.032223469677629e-05	4.21	324.2169	{4509, 6846}	{'[M-CO2+Na]+', '[M+NH4]+'}	306.1844	non anotated	not interesting
10711	6827x	6.528209626091606e-05	4.22	323.6777	{6827}	{nan}	0.0	non anotated	not interesting
1022	1680.0	0.0023976150666918453	4.22	490.3898	{12297, 12303, 10771, 12917, 11577}	{'[M+NH4]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	472.3553	annotated	not interesting
11221	7488x	9.51312253733908e-05	4.22	337.1782	{7488}	{nan}	0.0	non anotated	not interesting
1021	1679.0	0.001500637883666007	4.22	848.273	{15874, 15837}	{'[M+Na]+', '[M+H]+'}	825.2841	non anotated	specific non annotated
4630	13307x	0.00015778050869320157	4.22	501.3573	{13307}	{nan}	0.0	non anotated	not interesting
1025	1684.0	7.848320208142574e-05	4.22	231.1375	{2587}	{'[M+H]+'}	230.1278	annotated	not interesting
1030	1693.0	9.289544556772316e-05	4.23	306.1968	{5765, 5710}	{'[2M+HFA+2H]2+', '[M+Na]+'}	282.1901	non anotated	not interesting
6643	1741x	6.167489950789712e-05	4.23	207.1744	{1741}	{nan}	0.0	non anotated	not interesting
9340	5162x	0.00039300640222019123	4.23	297.1848	{5162}	{nan}	0.0	non anotated	not interesting
2587	10435x	3.682558790445746e-05	4.23	427.3571	{10435}	{nan}	0.0	non anotated	not interesting
1037	1701.0	0.002843882990347216	4.24	327.1587	{6985, 3457}	{'[2M+H]+', '[2M+HFA+Na]+'}	129.0817	non anotated	not interesting
1044	1711.0	0.0002028194040370707	4.24	377.229	{8186, 8830, 8718}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	354.2397	non anotated	not interesting
6500	16064x	7.200015145774693e-05	4.24	946.3138	{16064}	{nan}	0.0	non anotated	not interesting
3647	1183x	8.409839894083965e-05	4.24	191.1793	{1183}	{nan}	0.0	annotated	not interesting
1046	1716.0	0.0003459914588942758	4.25	355.1903	{8177, 6278}	{'[2M-2H2O+2H]2+', '[M+Na]+'}	332.1995	non anotated	not interesting
1047	1718.0	0.00039353036347104087	4.25	513.3204	{13598, 12287}	{'[M-H2O+H]+', '[M+Na]+'}	490.3304	non anotated	not interesting
1049	1722.0	6.726191648837063e-05	4.25	337.2357	{6312, 5202, 7288, 7508}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	314.2462	non anotated	not interesting
4573	13224x	5.617860971848372e-05	4.25	499.305	{13224}	{nan}	0.0	non anotated	not interesting
1053	1730.0	0.0023409760746126505	4.25	483.2741	{12614}	{'[M+H]+'}	482.2664	non anotated	not interesting
1078	1774.0	5.1972711112035586e-05	4.25	283.2059	{4424}	{'[M-CO2+K]+'}	288.2326	non anotated	not interesting
10438	6495x	0.00013159019733991124	4.26	317.6982	{6495}	{nan}	0.0	non anotated	not interesting
10652	6761x	0.00024798232223580916	4.26	322.6538	{6761}	{nan}	0.0	non anotated	not interesting
4050	12429x	0.0002741875235278495	4.27	477.2279	{12429}	{nan}	0.0	non anotated	not interesting
5668	14817x	0.0004650851698751152	4.27	590.2384	{14817}	{nan}	0.0	non anotated	not interesting
10277	6303x	0.0005345085523604481	4.27	315.2323	{6303}	{nan}	0.0	non anotated	not interesting
9689	5580x	0.0007434555604511971	4.27	303.232	{5580}	{nan}	0.0	annotated	not interesting
1070	1758.0	0.00034146673569443155	4.28	485.3257	{2777, 12716}	{'[2M+HFA+H]+', '[M+NH4]+'}	219.1538	annotated	not interesting
10340	6378x	0.0001762242241486971	4.28	316.3213	{6378}	{nan}	0.0	non anotated	not interesting
1067	1754.0	0.000328766019854123	4.28	505.2553	{2184, 13393}	{'[2M+HFA+Na]+', '[M+H]+'}	218.1306	non anotated	not interesting
1064	1746.0	0.0004061856056680716	4.28	301.2163	{5427, 899, 5420}	{'[2M-CO2+Na]+', '[M+NH4]+'}	161.1085	annotated	not interesting
10913	7083x	0.0015132652407206743	4.28	329.175	{7083}	{nan}	0.0	annotated	not interesting
6626	1724x	0.00036176956909368603	4.28	207.1378	{1724}	{nan}	0.0	annotated	not interesting
3922	12219x	0.0028971284926580594	4.28	471.3469	{12219}	{nan}	0.0	annotated	not interesting
1072	1762.0	0.0001197859017453308	4.28	259.1687	{3458, 2195}	{'[M-H2O+H]+', '[M+Na]+'}	236.1786	annotated	not interesting
9296	5109x	0.0006433175453262433	4.28	296.177	{5109}	{nan}	0.0	non anotated	not interesting
1073	1765.0	0.0009619752106429341	4.29	627.392	{4160, 6447, 5008, 6128, 3471, 14359, 15193}	{'[M+NH4]+', '[2M+K]+', '[M+Na]+', '[2M-2H2O+H]+', '[M-H2O+H]+', '[M-H2O+NH4]+', '[M-2H2O+H]+'}	294.2188	annotated	not interesting
3419	11516x	0.00033486090432002856	4.29	454.3405	{11516}	{nan}	0.0	non anotated	not interesting
9092	4855x	0.00017151092695591637	4.29	291.1952	{4855}	{nan}	0.0	non anotated	not interesting
4605	13278x	7.822048844230664e-05	4.29	501.3203	{13278}	{nan}	0.0	non anotated	not interesting
10238	6252x	0.00010440134908640058	4.29	314.6706	{6252}	{nan}	0.0	non anotated	not interesting
10352	6390x	0.00013742910117499113	4.29	316.6897	{6390}	{nan}	0.0	non anotated	not interesting
11755	8194x	0.00014885674639090617	4.29	355.2838	{8194}	{nan}	0.0	annotated	not interesting
3782	12032x	0.00012047063797107778	4.29	467.3155	{12032}	{nan}	0.0	non anotated	not interesting
1071	1760.0	0.00017766980179484366	4.3	333.2045	{7329, 7330, 4967, 7337, 6069}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	310.2146	annotated	not interesting
1090	1792.0	0.0007459104481936082	4.3	311.1645	{5963, 6046}	{'[2M+ACN+2H]2+', '[M+Na]+'}	288.1777	non anotated	not interesting
1101	1805.0	7.238720756867249e-05	4.31	339.2513	{5322, 6477, 4336, 7378, 5588, 7580}	{'[M-2H2O+Na]+', '[M+NH4]+', '[M+H]+', '[M+Na]+', '[2M-2H2O+2H]2+', '[M-2H2O+H]+'}	316.2621	annotated	not interesting
3627	11812x	0.007994475483280972	4.31	461.1495	{11812}	{nan}	0.0	non anotated	not interesting
3912	12205x	0.00012616072854298118	4.31	471.3105	{12205}	{nan}	0.0	non anotated	not interesting
7646	2972x	0.00030453199382124224	4.32	244.5958	{2972}	{nan}	0.0	non anotated	not interesting
1091	1793.0	0.00020877229054466987	4.32	485.2888	{12706}	{'[M+NH4]+'}	467.2553	non anotated	not interesting
9488	5356x	0.00011225508747148421	4.32	300.2037	{5356}	{nan}	0.0	non anotated	not interesting
1110	1819.0	0.00010679978903273268	4.32	161.1325	{540}	{'[M+NH4]+'}	143.0967	non anotated	not interesting
1109	1817.0	0.00022360373173975517	4.33	880.261	{15925, 15895}	{'[M+Na]+', '[M+H]+'}	857.2726	annotated	not interesting
1111	1820.0	0.0002539715034475801	4.33	481.3292	{11756, 10985, 10972, 12564}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	458.3398	annotated	not interesting
2876	10800x	5.469268761104515e-05	4.34	438.2709	{10800}	{nan}	0.0	non anotated	not interesting
4132	12549x	0.00010273535824152749	4.34	481.2946	{12549}	{nan}	0.0	non anotated	not interesting
12191	8748x	0.0004053897403557534	4.34	373.2947	{8748}	{nan}	0.0	non anotated	not interesting
8726	4413x	0.00027954926032833157	4.34	283.204	{4413}	{nan}	0.0	non anotated	not interesting
1112	1825.0	0.00011488862959853601	4.34	221.1538	{2282, 1404}	{'[M+HFA+H]+', '[M+Na]+'}	174.1383	non anotated	not interesting
9436	5283x	0.0008728458746038464	4.35	299.1638	{5283}	{nan}	0.0	non anotated	not interesting
1113	1827.0	0.00022386216404301517	4.35	339.1935	{5081, 6451, 7571}	{'[M-H+2Na]+', '[M+Na]+', '[M+H]+'}	294.2215	annotated	not interesting
1116	1833.0	0.002161477480205602	4.36	890.2829	{15906, 15954}	{'[M+Na]+', '[M+H]+'}	867.294	non anotated	not interesting
1118	1835.0	8.536683224883323e-05	4.36	343.2254	{6713, 7748, 2191}	{'[M+ACN+NH4]+', '[2M+H]+', '[2M+Na]+'}	160.1165	annotated	not interesting
1120	1837.0	0.005622440489257267	4.36	635.3959	{15241, 3346}	{'[M-CO2+H]+', '[2M+K]+'}	298.2156	annotated	not interesting
1121	1838.0	0.00040725417886888586	4.36	395.2772	{1649, 9259}	{'[2M-2H2O+Na]+', '[M+H]+'}	204.1532	non anotated	not interesting
9917	5858x	7.787283708060029e-05	4.36	308.2222	{5858}	{nan}	0.0	non anotated	not interesting
4178	12620x	0.00037764442561749443	4.36	483.2739	{12620}	{nan}	0.0	non anotated	not interesting
6189	15659x	0.0002870807559412777	4.36	739.3428	{15659}	{nan}	0.0	non anotated	not interesting
7492	2789x	0.0009937554691176011	4.37	237.2216	{2789}	{nan}	0.0	non anotated	not interesting
1102	1806.0	0.001057546416481525	4.37	273.2428	{4009}	{'[2M-H2O+K]+'}	126.1442	annotated	not interesting
11682	807x	0.00012840091791405757	4.37	176.6116	{807}	{nan}	0.0	non anotated	not interesting
7350	2605x	0.0005572880151093376	4.37	231.6254	{2605}	{nan}	0.0	non anotated	not interesting
1130	1849.0	0.0012465824185715162	4.38	509.3248	{12129, 13503, 12811, 12109, 2719, 13374, 11391}	{'[M+NH4]+', '[M+H]+', '[M-H2O+2H]2+', '[M+Na]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	486.335	annotated	not interesting
3173	1119x	0.0005434415586735614	4.38	189.1273	{1119}	{nan}	0.0	non anotated	not interesting
10444	6502x	0.000130276839670442	4.38	317.6987	{6502}	{nan}	0.0	non anotated	not interesting
1129	1848.0	7.791279111162172e-05	4.38	1035.4313	{13928, 14194, 16115, 13429, 13817}	{'[M+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+', '[M+K]+'}	506.22	annotated	not interesting
8827	4531x	0.0010436196347592011	4.38	285.2218	{4531}	{nan}	0.0	non anotated	not interesting
3774	12018x	0.010544660364791777	4.39	467.2796	{12018}	{nan}	0.0	non anotated	not interesting
10234	6249x	0.00047334671267780683	4.39	314.6559	{6249}	{nan}	0.0	non anotated	not interesting
3519	11653x	0.00013260072274608666	4.39	457.2577	{11653}	{nan}	0.0	non anotated	not interesting
6480	16040x	0.00024699168197919844	4.39	933.5488	{16040}	{nan}	0.0	non anotated	not interesting
1140	1867.0	0.00028060223545706186	4.39	334.2386	{6276, 6281, 3402, 4973, 7376, 4081}	{'[M+ACN+H]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	292.2048	annotated	not interesting
1139	1866.0	0.0007256921123259495	4.39	355.2847	{8200, 7298}	{'[M-H2O+NH4]+', '[M+Na]+'}	332.2944	annotated	not interesting
1136	1860.0	0.0006677035903610417	4.39	473.3628	{12308, 11447}	{'[M+ACN+NH4]+', '[M+K]+'}	414.3016	annotated	not interesting
3806	12068x	0.0033527598528611063	4.39	468.2821	{12068}	{nan}	0.0	non anotated	specific non annotated
1143	1871.0	0.00028061936462824607	4.4	471.3473	{12232, 2214}	{'[2M+HFA+Na]+', '[M+NH4]+'}	201.1766	annotated	not interesting
1141	1869.0	0.0014249127078101065	4.4	319.226	{6608, 6241, 4259}	{'[M+NH4]+', '[M-H2O+H]+', '[M+Na]+'}	296.236	non anotated	not interesting
3789	1203x	0.00014851371129298712	4.4	191.1796	{1203}	{nan}	0.0	annotated	not interesting
8242	3795x	6.745174789644321e-05	4.4	269.2114	{3795}	{nan}	0.0	non anotated	not interesting
3475	11590x	0.002254179406330295	4.41	455.3524	{11590}	{nan}	0.0	annotated	not interesting
3135	11143x	7.422796189259767e-05	4.41	444.1474	{11143}	{nan}	0.0	non anotated	not interesting
2844	10756x	0.001972009708169336	4.41	437.2694	{10756}	{nan}	0.0	non anotated	not interesting
1155	1890.0	0.00028612483335676555	4.41	423.3623	{5170, 3227, 10223}	{'[M+ACN+Na]+', '[2M-CO2+H]+', '[M+NH4]+'}	233.1696	annotated	not interesting
5142	14064x	0.00268949499534669	4.41	537.1178	{14064}	{nan}	0.0	non anotated	specific non annotated
1149	1878.0	8.558504640647698e-05	4.41	439.322	{10871, 1879}	{'[2M+Na]+', '[M-2H2O+K]+'}	208.1675	non anotated	not interesting
1152	1886.0	7.586044271978756e-05	4.41	291.1956	{4851}	{'[M+Na]+'}	268.2053	non anotated	not interesting
4246	12711x	0.00024742099451141743	4.42	485.2896	{12711}	{nan}	0.0	non anotated	not interesting
7152	2367x	0.0002101013611186556	4.42	223.6365	{2367}	{nan}	0.0	non anotated	not interesting
9007	4758x	0.0001589683736526653	4.42	289.2525	{4758}	{nan}	0.0	non anotated	not interesting
1158	1896.0	0.0017132788405847961	4.42	519.2722	{13740, 13141, 12485}	{'[2M-2H2O+2H]2+', '[M+Na]+', '[M+H]+'}	496.2825	non anotated	not interesting
6310	15832x	0.0005605492561929037	4.42	824.2763	{15832}	{nan}	0.0	non anotated	not interesting
1156	1892.0	7.894833659096936e-05	4.42	391.2471	{9170, 9171, 8633, 8634, 8059}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	368.2575	non anotated	not interesting
2289	10054x	9.347651490113892e-05	4.42	419.2586	{10054}	{nan}	0.0	non anotated	not interesting
12498	9139x	0.00011301786381837175	4.43	389.2328	{9139}	{nan}	0.0	non anotated	not interesting
4835	13623x	0.0006179330322906841	4.43	514.2807	{13623}	{nan}	0.0	non anotated	not interesting
6499	16063x	0.00025058783185220895	4.43	946.3135	{16063}	{nan}	0.0	non anotated	not interesting
8738	4427x	0.0016315510672612582	4.44	283.2061	{4427}	{nan}	0.0	non anotated	not interesting
1166	1909.0	0.000344342426885812	4.44	309.2066	{5936, 5934}	{'[M+H]+'}	308.1996	non anotated	not interesting
8416	4005x	0.0001498861808709699	4.44	273.2216	{4005}	{nan}	0.0	annotated	not interesting
1174	1920.0	0.0001831619978080377	4.45	411.2728	{9793, 8139, 8695}	{'[M+Na]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	388.2838	non anotated	not interesting
1178	1928.0	0.007883044004637503	4.46	301.2164	{3349, 5431}	{'[M+ACN+Na]+', '[M+NH4]+'}	237.1996	annotated	not interesting
1177	1925.0	0.0004301656989151732	4.46	495.2743	{13067, 1279}	{'[M-CO2+H]+', '[2M+Na]+'}	236.142	non anotated	not interesting
10181	6182x	0.0012531292069368652	4.46	313.2175	{6182}	{nan}	0.0	non anotated	not interesting
3675	11883x	4.2515395223027315e-05	4.46	463.285	{11883}	{nan}	0.0	non anotated	not interesting
1179	1930.0	0.0003891830755181787	4.46	293.2113	{4969, 3298, 3901}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	270.2206	annotated	not interesting
7701	3041x	0.0009924716425220282	4.46	246.6311	{3041}	{nan}	0.0	non anotated	specific non annotated
7555	2857x	0.00021761766057303166	4.46	240.6304	{2857}	{nan}	0.0	non anotated	not interesting
7508	2805x	0.0004562289481818802	4.46	238.6423	{2805}	{nan}	0.0	non anotated	not interesting
10754	6879x	0.00024485415280279486	4.46	324.6979	{6879}	{nan}	0.0	non anotated	not interesting
11094	7310x	0.001033386744448701	4.47	332.6861	{7310}	{nan}	0.0	non anotated	not interesting
10952	7133x	6.147771882414326e-05	4.47	329.6599	{7133}	{nan}	0.0	non anotated	not interesting
9459	5312x	0.00015344849345386453	4.47	299.2013	{5312}	{nan}	0.0	annotated	not interesting
11037	7238x	0.010977053277013153	4.47	331.2277	{7238}	{nan}	0.0	non anotated	not interesting
13150	9955x	0.00044665154053494266	4.47	415.2491	{9955}	{nan}	0.0	non anotated	not interesting
1184	1936.0	0.0003933607176907315	4.47	333.1881	{7327}	{'[M+ACN+K]+'}	253.1959	non anotated	not interesting
1185	1937.0	0.004719449914515134	4.47	525.3194	{12036, 13860, 13354, 13755, 12733}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	502.33	non anotated	not interesting
1186	1938.0	0.002412972373442286	4.47	332.2312	{7282}	{'[M+NH4]+'}	314.1982	non anotated	not interesting
1187	1940.0	7.80788196703068e-05	4.47	371.1844	{8679, 7963, 7215}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	348.1942	non anotated	not interesting
4636	13313x	2.9853963557883825e-05	4.48	501.3582	{13313}	{nan}	0.0	non anotated	not interesting
10129	6115x	0.0002338171675223126	4.48	312.1723	{6115}	{nan}	0.0	non anotated	not interesting
1196	1959.0	0.0006893804703703522	4.48	453.3364	{9896, 9273, 11466}	{'[M+Na]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	430.346	annotated	not interesting
8918	4641x	0.00022841973697405562	4.48	287.2374	{4641}	{nan}	0.0	annotated	not interesting
10596	6690x	0.00021474406507354467	4.48	321.1784	{6690}	{nan}	0.0	non anotated	not interesting
1201	1968.0	0.00041486906196658025	4.48	325.1443	{6892}	{'[2M+HFA+2H]2+'}	301.1342	non anotated	not interesting
11070	7281x	6.751997750009881e-05	4.49	332.2117	{7281}	{nan}	0.0	non anotated	not interesting
11208	7473x	9.395088767987877e-05	4.49	336.6521	{7473}	{nan}	0.0	non anotated	not interesting
7772	3151x	0.00014416009990084086	4.49	249.1852	{3151}	{nan}	0.0	non anotated	not interesting
6584	1679x	9.48319050686582e-05	4.49	205.615	{1679}	{nan}	0.0	non anotated	not interesting
1200	1966.0	0.0013827604778104189	4.49	495.3448	{12301, 11598, 12912, 13086, 10783}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	472.3557	annotated	not interesting
9552	5438x	0.003219670977444377	4.49	301.2169	{5438}	{nan}	0.0	non anotated	not interesting
12278	8850x	0.0001446681759985253	4.49	378.223	{8850}	{nan}	0.0	non anotated	not interesting
4932	1374x	0.0004097070761824667	4.49	196.6094	{1374}	{nan}	0.0	non anotated	not interesting
2524	1035x	0.0001269898378445139	4.49	185.1016	{1035}	{nan}	0.0	non anotated	not interesting
1172	1918.0	0.0001698876461204452	4.49	330.216	{7153}	{'[M+NH4]+'}	312.1827	non anotated	not interesting
6927	2076x	5.709627396422803e-05	4.49	217.123	{2076}	{nan}	0.0	non anotated	not interesting
9841	5763x	6.32656942482084e-05	4.49	306.191	{5763}	{nan}	0.0	non anotated	not interesting
4856	13654x	0.00014647322700530615	4.5	515.301	{13654}	{nan}	0.0	non anotated	not interesting
6433	15988x	0.00023545435265148805	4.5	910.2778	{15988}	{nan}	0.0	non anotated	not interesting
4183	12625x	0.0003099617114217761	4.5	483.2748	{12625}	{nan}	0.0	non anotated	not interesting
1207	1981.0	0.0022665175770423996	4.5	533.2519	{12016, 13538, 14011}	{'[M+Na]+', '[M-CO2+H]+', '[M+H]+'}	510.2624	non anotated	not interesting
10445	6503x	0.0002868120671879199	4.5	317.6988	{6503}	{nan}	0.0	non anotated	not interesting
1218	1998.0	0.004225856865994874	4.51	397.2018	{7171, 9319, 5065, 4171, 6448, 6194, 7413, 5080, 7422}	{'[M+HFA+K]+', '[M+NH4]+', '[M+Na]+', '[2M+2H]2+', '[M-H2O+H]+', '[M-H2O+Na]+', '[M-2H2O+H]+'}	312.2309	annotated	not interesting
2567	10408x	0.00020279141554551785	4.51	427.285	{10408}	{nan}	0.0	non anotated	not interesting
1215	1993.0	0.00010533229944458743	4.51	364.2103	{8345, 6852, 8473, 5767}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	341.2209	non anotated	not interesting
4848	13641x	0.0003948387642071731	4.52	515.2645	{13641}	{nan}	0.0	non anotated	not interesting
1222	2002.0	9.80287462101933e-05	4.52	353.1981	{8116, 8115, 772}	{'[2M-H2O+Na]+', '[M+H]+'}	174.1077	non anotated	not interesting
9727	5622x	0.0003715841631299936	4.53	304.1381	{5622}	{nan}	0.0	non anotated	not interesting
3873	12164x	0.002390117274397843	4.53	470.2619	{12164}	{nan}	0.0	non anotated	specific non annotated
3824	12091x	0.007939171801004596	4.53	469.2585	{12091}	{nan}	0.0	non anotated	not interesting
7022	2198x	0.0002302087784258693	4.53	219.1743	{2198}	{nan}	0.0	annotated	not interesting
10297	6331x	0.0005009652906880414	4.53	315.6463	{6331}	{nan}	0.0	non anotated	not interesting
1227	2011.0	0.0006670879162740861	4.53	523.3038	{13284, 13802, 13716, 12632, 2649}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+2H]2+'}	500.3143	annotated	not interesting
1233	2024.0	0.0002573945051510893	4.54	316.6905	{6400}	{'[M+NH4]+'}	298.6578	non anotated	not interesting
12984	9733x	0.0001247192810366576	4.54	409.3473	{9733}	{nan}	0.0	non anotated	not interesting
1230	2018.0	0.00021491295487367337	4.54	539.297	{14116, 13701}	{'[M+Na]+', '[M+H]+'}	516.3081	non anotated	not interesting
4241	12701x	0.0005157771051065352	4.54	485.2534	{12701}	{nan}	0.0	non anotated	not interesting
8821	4522x	0.00039094860502943395	4.54	285.2214	{4522}	{nan}	0.0	non anotated	not interesting
6368	15910x	6.063684685377278e-05	4.54	868.3021	{15910}	{nan}	0.0	non anotated	not interesting
10415	6471x	0.00012749376083588887	4.54	317.2479	{6471}	{nan}	0.0	non anotated	not interesting
10849	7000x	0.0008805378485412393	4.55	327.1956	{7000}	{nan}	0.0	non anotated	not interesting
4654	13341x	0.0002809489911257946	4.55	503.2428	{13341}	{nan}	0.0	non anotated	not interesting
1236	2028.0	8.90258394815313e-05	4.55	331.1898	{6906, 7219}	{'[M+NH4]+', '[2M+HFA+2H]2+'}	307.1802	non anotated	not interesting
1237	2029.0	0.0006142252270157867	4.55	485.3261	{12721, 11827}	{'[M+ACN+H]+', '[M+NH4]+'}	443.2925	non anotated	not interesting
11056	7266x	0.00012405949598462329	4.55	331.6775	{7266}	{nan}	0.0	non anotated	not interesting
10802	6941x	0.00017745495988296826	4.56	325.6959	{6941}	{nan}	0.0	non anotated	not interesting
1242	2035.0	0.00021640129803156423	4.56	459.3831	{11785, 10844}	{'[M+ACN+NH4]+', '[M+K]+'}	400.3221	annotated	not interesting
3708	11933x	0.00020219262182614265	4.56	465.2639	{11933}	{nan}	0.0	non anotated	not interesting
9295	5108x	8.157127585675182e-05	4.56	296.1769	{5108}	{nan}	0.0	non anotated	not interesting
1245	2039.0	0.0020807564045404892	4.56	471.3469	{1130, 12221}	{'[2M+Na]+', '[M-2H2O+H]+'}	224.1782	annotated	not interesting
5847	15098x	0.00014194025500905924	4.57	616.2544	{15098}	{nan}	0.0	non anotated	not interesting
6471	16028x	0.00011154296179670734	4.57	930.3173	{16028}	{nan}	0.0	non anotated	not interesting
4631	13309x	0.0001295764001095479	4.57	501.3576	{13309}	{nan}	0.0	non anotated	not interesting
1246	2041.0	0.00044877636158881397	4.57	293.2102	{3290, 4957, 3895}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	270.2201	annotated	not interesting
3742	11979x	0.007900178917443353	4.57	466.1602	{11979}	{nan}	0.0	non anotated	not interesting
1248	2044.0	0.0002431604509780808	4.57	317.2091	{6443, 4163, 6127}	{'[M+NH4]+', '[M-H2O+H]+', '[M+Na]+'}	294.2196	non anotated	not interesting
1251	2048.0	0.0005995017952928558	4.57	305.1828	{5424, 5709}	{'[M-H2O+Na]+', '[M+H]+'}	300.2065	annotated	not interesting
1252	2050.0	0.0007234853583314753	4.57	336.252	{7461, 6605}	{'[M+NH4]+', '[M+H]+'}	318.2184	non anotated	not interesting
1261	2062.0	0.0028987311706412627	4.58	557.455	{7658, 4245, 14423}	{'[M+HFA+K]+', '[2M-H+2Na]+', '[M+Na]+'}	256.2415	non anotated	not interesting
9344	5166x	0.00017182665872912992	4.58	297.1849	{5166}	{nan}	0.0	non anotated	not interesting
9451	5302x	0.00035180127184645057	4.58	299.2007	{5302}	{nan}	0.0	non anotated	not interesting
1258	2058.0	0.00036503322165833515	4.58	327.3052	{7028, 1567}	{'[2M-CO2+H]+', '[M+NH4]+'}	185.1448	annotated	not interesting
8729	4416x	8.047195244438261e-05	4.58	283.2055	{4416}	{nan}	0.0	annotated	not interesting
10239	6253x	7.561385920968976e-05	4.59	314.6715	{6253}	{nan}	0.0	non anotated	not interesting
1269	2077.0	4.243748715918417e-05	4.59	441.3367	{10209, 10981, 9452, 10968, 10073}	{'[M-H2O+Na]+', '[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	418.3465	non anotated	not interesting
10010	5974x	4.767941354119653e-05	4.59	309.7013	{5974}	{nan}	0.0	non anotated	not interesting
12650	9323x	7.223573784855708e-05	4.6	397.2383	{9323}	{nan}	0.0	non anotated	not interesting
6561	1652x	0.00017037697582352078	4.6	205.1949	{1652}	{nan}	0.0	non anotated	not interesting
13149	9954x	0.0005211379806637734	4.6	415.2476	{9954}	{nan}	0.0	non anotated	not interesting
9942	5882x	0.00027981536535195777	4.6	308.7015	{5882}	{nan}	0.0	non anotated	not interesting
1274	2084.0	0.0004846939177747417	4.6	491.2748	{12945, 12100}	{'[M+Na]+', '[M+H]+'}	468.2863	non anotated	not interesting
3962	12283x	0.00018375878195984384	4.61	473.326	{12283}	{nan}	0.0	non anotated	not interesting
1277	2088.0	0.00015679319092163843	4.61	435.3265	{10707}	{'[M+ACN+H]+'}	393.2925	non anotated	not interesting
3984	12323x	0.0001792086425149352	4.62	474.1578	{12323}	{nan}	0.0	non anotated	not interesting
5550	1464x	0.00013253791897486765	4.62	199.1693	{1464}	{nan}	0.0	annotated	not interesting
1282	2094.0	8.795801651927618e-05	4.62	255.2319	{3337}	{'[M+ACN+NH4]+'}	196.1739	annotated	not interesting
1292	2106.0	0.00014464124779309937	4.62	335.1874	{7412, 4134}	{'[M+ACN+NH4]+', '[M+H]+'}	276.13	non anotated	not interesting
12888	9623x	0.00011105734692282379	4.62	407.3312	{9623}	{nan}	0.0	non anotated	not interesting
2842	10753x	0.0001431632395541353	4.62	437.2689	{10753}	{nan}	0.0	non anotated	not interesting
10930	7101x	0.00011158831103818333	4.63	329.2115	{7101}	{nan}	0.0	non anotated	not interesting
1295	2112.0	0.002439667660417583	4.63	890.2838	{15955, 15908}	{'[M+Na]+', '[M+H]+'}	867.2945	non anotated	specific non annotated
10979	7162x	0.002008922210828094	4.63	330.2642	{7162}	{nan}	0.0	non anotated	not interesting
9298	5111x	0.0004027875608798967	4.64	296.1771	{5111}	{nan}	0.0	non anotated	not interesting
1306	2126.0	7.9289013796274e-05	4.64	233.1535	{2643, 333}	{'[M+ACN+H]+', '[2M+Na]+'}	105.0825	annotated	not interesting
1305	2125.0	0.0020672214884941394	4.64	459.3464	{11751, 11467, 3887}	{'[2M+K]+', '[M+HFA+NH4]+', '[2M-H+2Na]+'}	207.1872	annotated	not interesting
